,discount_total_offers,discount_completion_pct,discount_min_completion_days,discount_max_completion_days,discount_completed_offers,discount_avg_completion_days,discount_avg_net_reward,bogo_total_offers,bogo_completion_pct,bogo_completed_offersbogo_min_completion_days,bogo_max_completion_days,bogo_avg_completion_days,bogo_avg_net_reward,informational_promotions,age,income,total_transactions,min_transaction_day,max_transaction_day,avg_transaction,total_transaction_amount,median_days_between_purchases,avg_days_between_purchases,gender_F,gender_M,gender_O,gender_Unknown
5507,2.0,0.0,0.0,0.0,0.0,0.0,-15.0,1.0,0.0,0.0,0.0,0.0,0.0,1,32,71000.0,5.0,222.0,702.0,2.114,10.57,78.0,97.2,1,0,0,0
5508,2.0,0.0,0.0,0.0,0.0,0.0,-9.5,2.0,0.0,0.0,0.0,0.0,0.0,1,70,36000.0,7.0,96.0,660.0,2.98,20.86,96.0,81.42857142857143,0,1,0,0
5509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,68,51000.0,13.0,144.0,702.0,4.194615384615385,54.53,18.0,43.38461538461539,1,0,0,0
5510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,56,91000.0,5.0,120.0,678.0,23.284,116.42,96.0,112.8,0,1,0,0
5511,1.0,1.0,18.0,18.0,1.0,18.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,57,82000.0,7.0,438.0,678.0,19.63142857142857,137.42000000000002,42.0,35.142857142857146,0,1,0,0
5512,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,1.0,0.0,0.0,0.0,0.0,0.0,1,118,65404.9915682968,6.0,6.0,474.0,1.3233333333333337,7.94,30.0,79.0,0,0,0,1
5513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,36,47000.0,17.0,12.0,588.0,2.9105882352941173,49.48,18.0,34.23529411764706,0,1,0,0
5514,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,1.0,0.0,0.0,0.0,0.0,0.0,0,48,58000.0,14.0,12.0,690.0,3.527142857142857,49.38,27.0,48.85714285714285,0,1,0,0
5515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,46,68000.0,19.0,54.0,630.0,3.628421052631579,68.94,24.0,30.63157894736842,0,1,0,0
5516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,12.0,0.0,1,52,47000.0,16.0,54.0,666.0,13.336875,213.39,33.0,38.625,0,1,0,0
5517,1.0,1.0,0.0,0.0,1.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53,96000.0,10.0,0.0,630.0,27.83,278.3,51.0,63.6,1,0,0,0
5518,1.0,1.0,6.0,6.0,1.0,6.0,-8.0,1.0,1.0,0.0,12.0,12.0,0.0,0,45,44000.0,16.0,168.0,612.0,10.231875,163.71,12.0,28.125,1,0,0,0
5519,2.0,0.0,0.0,0.0,0.0,0.0,-11.5,2.0,0.0,0.0,0.0,0.0,0.0,0,77,103000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
5520,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,1.0,0.0,0.0,0.0,0.0,0.0,1,64,41000.0,7.0,66.0,708.0,2.8200000000000003,19.74,54.0,92.57142857142856,1,0,0,0
5521,1.0,1.0,18.0,18.0,1.0,18.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,2,45,65000.0,9.0,90.0,702.0,14.457777777777778,130.12,42.0,68.66666666666667,1,0,0,0
5522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,35,55000.0,13.0,30.0,606.0,2.9484615384615385,38.33,30.0,44.76923076923077,0,1,0,0
5523,2.0,0.0,0.0,0.0,0.0,0.0,-4.0,1.0,0.0,0.0,0.0,0.0,0.0,1,61,54000.0,3.0,300.0,636.0,4.56,13.68,138.0,114.0,0,1,0,0
5524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,37,75000.0,4.0,336.0,684.0,12.7875,51.15,57.0,88.5,0,1,0,0
5525,2.0,0.0,0.0,0.0,0.0,0.0,-15.0,1.0,0.0,0.0,0.0,0.0,0.0,0,25,30000.0,7.0,66.0,642.0,4.978571428571429,34.85,96.0,83.14285714285714,0,1,0,0
5526,1.0,1.0,18.0,18.0,1.0,18.0,-4.0,2.0,1.0,0.0,12.0,9.0,0.0,0,73,63000.0,16.0,18.0,708.0,16.690625,267.05,39.0,43.5,1,0,0,0
5527,2.0,0.0,0.0,0.0,0.0,0.0,-6.0,1.0,0.0,0.0,0.0,0.0,0.0,1,118,65404.9915682968,7.0,78.0,684.0,2.657142857142857,18.6,108.0,87.42857142857143,0,0,0,1
5528,3.0,0.0,0.0,0.0,0.0,0.0,-11.333333333333334,2.0,0.0,0.0,0.0,0.0,0.0,0,118,65404.9915682968,2.0,504.0,684.0,2.935,5.87,93.0,93.0,0,0,0,1
5529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,12.0,6.0,0.0,1,46,68000.0,13.0,24.0,702.0,17.813846153846153,231.58,30.0,52.61538461538461,0,1,0,0
5530,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,33,50000.0,3.0,306.0,594.0,4.093333333333334,12.28,108.0,98.0,0,1,0,0
5531,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,1.0,0.0,0.0,0.0,0.0,0.0,3,43,36000.0,3.0,204.0,642.0,3.3666666666666667,10.1,42.0,148.0,0,1,0,0
5532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,6.0,6.0,0.0,0,49,109000.0,8.0,30.0,600.0,29.59125,236.73,30.0,72.0,0,1,0,0
5533,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60,99000.0,5.0,240.0,540.0,23.476,117.38,42.0,61.2,1,0,0,0
5534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,18.0,0.0,1,58,114000.0,8.0,18.0,672.0,28.99875,231.99,30.0,82.5,0,1,0,0
5535,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,3.0,0.0,0.0,0.0,0.0,0.0,1,118,65404.9915682968,8.0,12.0,666.0,2.36125,18.89,30.0,82.5,0,0,0,1
5536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,12.0,6.0,0.0,1,40,50000.0,12.0,30.0,672.0,11.515,138.18,33.0,54.0,0,1,0,0
5537,1.0,1.0,12.0,12.0,1.0,12.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,80,87000.0,6.0,18.0,714.0,19.12,114.72,144.0,117.0,1,0,0,0
5538,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,1.0,0.0,0.0,0.0,0.0,0.0,0,45,57000.0,23.0,60.0,714.0,3.1226086956521737,71.82,18.0,28.695652173913043,0,1,0,0
5539,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,2.0,0.0,0.0,0.0,0.0,0.0,1,60,76000.0,1.0,690.0,690.0,24.99,24.99,6.0,6.0,0,1,0,0
5540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,12.0,0.0,0,42,56000.0,7.0,66.0,672.0,13.242857142857144,92.7,72.0,87.42857142857143,1,0,0,0
5541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.25,0.0,6.0,6.0,0.0,1,53,31000.0,14.0,6.0,696.0,7.367857142857143,103.15,33.0,49.71428571428572,1,0,0,0
5542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43,64000.0,7.0,12.0,702.0,28.375714285714285,198.63,96.0,99.42857142857144,1,0,0,0
5543,2.0,0.0,0.0,0.0,0.0,0.0,-8.0,2.0,0.0,0.0,0.0,0.0,0.0,0,39,37000.0,6.0,60.0,714.0,1.9566666666666668,11.74,72.0,110.0,0,1,0,0
5544,1.0,1.0,12.0,12.0,1.0,12.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,2,56,82000.0,8.0,180.0,696.0,22.97625,183.81,54.0,65.25,0,1,0,0
5545,2.0,1.0,0.0,0.0,2.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,58,109000.0,5.0,30.0,666.0,30.434,152.17,114.0,128.4,0,1,0,0
5546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,76,72000.0,11.0,66.0,642.0,21.848181818181818,240.33,42.0,52.90909090909091,0,1,0,0
5547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,55,91000.0,7.0,366.0,678.0,22.82714285714286,159.79000000000002,36.0,45.42857142857143,0,1,0,0
5548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,6.0,0.0,1,47,70000.0,7.0,294.0,630.0,18.68857142857143,130.82,54.0,48.85714285714285,0,1,0,0
5549,1.0,1.0,18.0,18.0,1.0,18.0,-8.0,1.0,0.0,0.0,0.0,0.0,0.0,1,58,57000.0,9.0,216.0,642.0,14.686666666666667,132.18,54.0,48.0,0,1,0,0
5550,1.0,1.0,6.0,6.0,1.0,6.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,40,70000.0,11.0,108.0,678.0,16.653636363636362,183.19,36.0,52.36363636363637,0,1,0,0
5551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1,72,66000.0,22.0,0.0,666.0,17.174545454545452,377.84,24.0,30.545454545454547,1,0,0,0
5552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50,53000.0,12.0,30.0,714.0,14.536666666666669,174.44,36.0,57.5,1,0,0,0
5553,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0,67,41000.0,6.0,204.0,684.0,12.853333333333332,77.12,33.0,81.0,1,0,0,0
5554,2.0,0.0,0.0,0.0,0.0,0.0,-11.5,1.0,0.0,0.0,0.0,0.0,0.0,2,118,65404.9915682968,4.0,36.0,474.0,1.8000000000000005,7.200000000000001,126.0,111.0,0,0,0,1
5555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,118,65404.9915682968,6.0,18.0,708.0,1.1649999999999998,6.989999999999999,108.0,116.0,0,0,0,1
5556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,78,53000.0,4.0,30.0,546.0,16.5025,66.01,153.0,130.5,0,1,0,0
5557,2.0,0.0,0.0,0.0,0.0,0.0,-9.5,2.0,0.0,0.0,0.0,0.0,0.0,0,27,56000.0,3.0,60.0,702.0,3.42,10.26,138.0,216.0,0,1,0,0
5558,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,3.0,0.0,0.0,0.0,0.0,0.0,1,48,56000.0,20.0,48.0,714.0,2.4485,48.97,18.0,33.6,0,1,0,0
5559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26,44000.0,4.0,210.0,534.0,11.71,46.84,81.0,82.5,1,0,0,0
5560,3.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55,55000.0,2.0,546.0,624.0,4.890000000000001,9.78,42.0,42.0,0,1,0,0
5561,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,71,75000.0,2.0,522.0,624.0,20.61,41.22,54.0,54.0,0,1,0,0
5562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,20,40000.0,24.0,240.0,678.0,2.058333333333333,49.4,12.0,18.5,0,1,0,0
5563,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,2.0,0.0,0.0,0.0,0.0,0.0,1,118,65404.9915682968,10.0,42.0,666.0,2.036,20.36,36.0,63.0,0,0,0,1
5564,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,1.0,0.0,0.0,0.0,0.0,0.0,1,51,30000.0,3.0,408.0,684.0,2.2433333333333336,6.73,84.0,94.0,0,1,0,0
5565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37,31000.0,8.0,36.0,510.0,7.84625,62.77,36.0,60.0,1,0,0,0
5566,2.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,0.0,0.0,0.0,0.0,0,38,62000.0,2.0,288.0,468.0,16.064999999999998,32.129999999999995,93.0,93.0,0,1,0,0
5567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,18.0,0.0,0,61,98000.0,9.0,42.0,660.0,108.95666666666666,980.61,36.0,69.33333333333333,0,1,0,0
5568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,33,62000.0,21.0,204.0,624.0,3.1714285714285717,66.6,18.0,20.285714285714285,0,1,0,0
5569,1.0,1.0,0.0,0.0,1.0,0.0,-8.0,1.0,1.0,0.0,6.0,6.0,0.0,1,74,70000.0,7.0,0.0,648.0,18.31714285714286,128.22,90.0,93.42857142857144,0,1,0,0
5570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,42,79000.0,4.0,156.0,540.0,22.6575,90.63,81.0,97.5,0,1,0,0
5571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,59,46000.0,13.0,72.0,714.0,11.216153846153846,145.81,30.0,49.84615384615385,0,1,0,0
5572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,71,116000.0,11.0,90.0,690.0,23.777272727272727,261.55,36.0,55.09090909090909,0,1,0,0
5573,1.0,1.0,0.0,0.0,1.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21,50000.0,10.0,198.0,678.0,15.57,155.7,42.0,48.6,0,1,0,0
5574,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,2,58,43000.0,5.0,66.0,612.0,1.988,9.94,66.0,110.4,0,1,0,0
5575,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,62,57000.0,2.0,564.0,624.0,11.45,22.9,33.0,33.0,0,1,0,0
5576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,48,87000.0,2.0,660.0,672.0,24.845,49.69,9.0,9.0,1,0,0,0
5577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,72,57000.0,18.0,6.0,696.0,3.3922222222222222,61.06,33.0,38.66666666666666,1,0,0,0
5578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,23,75000.0,10.0,24.0,714.0,16.994,169.94,21.0,69.6,0,1,0,0
5579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,118,65404.9915682968,7.0,84.0,642.0,2.3514285714285714,16.46,108.0,80.57142857142857,0,0,0,1
5580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,18.0,9.0,0.0,2,50,58000.0,9.0,96.0,576.0,18.24,164.16,36.0,54.0,0,1,0,0
5581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,52,53000.0,19.0,102.0,702.0,14.52736842105263,276.02,12.0,31.894736842105264,1,0,0,0
5582,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,3.0,0.0,0.0,0.0,0.0,0.0,0,118,65404.9915682968,4.0,324.0,648.0,1.9225,7.689999999999999,78.0,82.5,0,0,0,1
5583,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28,73000.0,10.0,78.0,714.0,4.043,40.43,24.0,64.2,0,1,0,0
5584,2.0,1.0,0.0,0.0,2.0,0.0,-8.0,1.0,1.0,0.0,12.0,12.0,0.0,1,37,53000.0,11.0,96.0,684.0,10.391818181818184,114.31,42.0,54.0,1,0,0,0
5585,1.0,1.0,12.0,12.0,1.0,12.0,-4.0,2.0,1.0,0.0,18.0,18.0,0.0,1,44,58000.0,7.0,12.0,600.0,13.687142857142858,95.81,54.0,84.85714285714286,0,1,0,0
5586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,58,71000.0,4.0,84.0,522.0,17.71,70.84,126.0,111.0,0,1,0,0
5587,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,2,28,57000.0,10.0,0.0,636.0,13.322,133.22,18.0,64.2,1,0,0,0
5588,3.0,0.0,0.0,0.0,0.0,0.0,-11.333333333333334,2.0,0.0,0.0,0.0,0.0,0.0,1,118,65404.9915682968,4.0,432.0,624.0,2.355,9.42,15.0,49.5,0,0,0,1
5589,3.0,0.0,0.0,0.0,0.0,0.0,-12.666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,2,46,33000.0,2.0,408.0,594.0,2.1950000000000003,4.390000000000001,96.0,96.0,1,0,0,0
5590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,12.0,9.0,0.0,1,88,69000.0,16.0,6.0,708.0,20.78625,332.58,45.0,44.25,0,1,0,0
5591,4.0,0.0,0.0,0.0,0.0,0.0,-10.5,1.0,0.0,0.0,0.0,0.0,0.0,0,118,65404.9915682968,13.0,54.0,690.0,2.086153846153846,27.12,36.0,49.38461538461539,0,0,0,1
5592,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,64,63000.0,2.0,54.0,384.0,13.905,27.81,168.0,168.0,1,0,0,0
5593,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,1.0,0.0,0.0,0.0,0.0,0.0,1,49,79000.0,2.0,72.0,624.0,12.465,24.93,279.0,279.0,1,0,0,0
5594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,53,33000.0,2.0,384.0,606.0,4.155,8.31,114.0,114.0,0,1,0,0
5595,3.0,0.0,0.0,0.0,0.0,0.0,-10.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1,26,74000.0,4.0,36.0,486.0,3.8275,15.31,99.0,114.0,1,0,0,0
5596,2.0,1.0,18.0,18.0,2.0,18.0,-6.0,1.0,0.0,0.0,0.0,0.0,0.0,1,23,37000.0,23.0,84.0,624.0,5.639565217391305,129.71,24.0,23.73913043478261,0,1,0,0
5597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,32,37000.0,13.0,84.0,660.0,9.732307692307693,126.52,24.0,44.76923076923077,0,1,0,0
5598,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,63,119000.0,3.0,270.0,396.0,25.906666666666663,77.72,42.0,44.0,1,0,0,0
5599,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60,81000.0,5.0,60.0,534.0,20.088,100.44,90.0,96.0,1,0,0,0
5600,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,2.0,0.0,0.0,0.0,0.0,0.0,0,118,65404.9915682968,5.0,42.0,486.0,4.792,23.96,90.0,90.0,0,0,0,1
5601,3.0,0.3333333333333333,18.0,18.0,1.0,18.0,-9.0,2.0,0.0,0.0,0.0,0.0,0.0,0,37,56000.0,1.0,426.0,426.0,10.44,10.44,6.0,6.0,1,0,0,0
5602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,54,48000.0,5.0,132.0,564.0,2.72,13.6,36.0,87.6,0,1,0,0
5603,3.0,0.0,0.0,0.0,0.0,0.0,-5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3,118,65404.9915682968,1.0,714.0,714.0,1.63,1.63,6.0,6.0,0,0,0,1
5604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,12.0,0.0,1,50,39000.0,10.0,42.0,642.0,9.9,99.0,54.0,60.6,0,1,0,0
5605,3.0,0.0,0.0,0.0,0.0,0.0,-6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,26,55000.0,5.0,102.0,642.0,3.1740000000000004,15.87,18.0,109.2,1,0,0,0
5606,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,3.0,0.0,0.0,0.0,0.0,0.0,0,118,65404.9915682968,2.0,0.0,648.0,0.765,1.53,327.0,327.0,0,0,0,1
5607,1.0,1.0,6.0,6.0,1.0,6.0,-8.0,2.0,0.0,0.0,0.0,0.0,0.0,0,50,87000.0,2.0,342.0,438.0,26.47,52.94,51.0,51.0,1,0,0,0
5608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,118,65404.9915682968,7.0,300.0,624.0,12.361428571428572,86.53,30.0,47.142857142857146,0,0,0,1
5609,1.0,1.0,12.0,12.0,1.0,12.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,2,68,75000.0,10.0,12.0,678.0,19.874,198.74,30.0,67.2,1,0,0,0
5610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6666666666666666,0.0,18.0,18.0,0.0,2,60,113000.0,7.0,48.0,438.0,31.985714285714288,223.9,24.0,56.57142857142857,0,1,0,0
5611,1.0,1.0,12.0,12.0,1.0,12.0,-4.0,1.0,1.0,0.0,12.0,12.0,0.0,1,54,78000.0,3.0,72.0,588.0,20.40333333333333,61.21,240.0,174.0,0,1,0,0
5612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,75,67000.0,4.0,72.0,666.0,18.9675,75.87,153.0,150.0,1,0,0,0
5613,3.0,0.0,0.0,0.0,0.0,0.0,-12.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2,42,69000.0,1.0,714.0,714.0,0.76,0.76,6.0,6.0,0,1,0,0
5614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,25,39000.0,10.0,36.0,630.0,9.488,94.88,33.0,60.0,0,1,0,0
5615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,12.0,12.0,0.0,1,62,103000.0,5.0,192.0,510.0,28.514,142.57,12.0,64.8,0,1,0,0
5616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,55,89000.0,4.0,438.0,702.0,24.12,96.48,75.0,67.5,0,1,0,0
5617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65,56000.0,6.0,72.0,690.0,11.488333333333332,68.92999999999999,81.0,104.0,0,1,0,0
5618,1.0,1.0,12.0,12.0,1.0,12.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,47,77000.0,11.0,216.0,624.0,16.578181818181818,182.36,42.0,37.63636363636363,0,1,0,0
5619,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,1.0,0.0,0.0,0.0,0.0,0.0,1,118,65404.9915682968,10.0,36.0,576.0,1.491,14.91,42.0,54.6,0,0,0,1
5620,2.0,0.0,0.0,0.0,0.0,0.0,-15.0,1.0,0.0,0.0,0.0,0.0,0.0,0,118,65404.9915682968,8.0,108.0,618.0,4.59875,36.79,30.0,64.5,0,0,0,1
5621,3.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57,47000.0,6.0,78.0,522.0,4.301666666666667,25.81,60.0,75.0,0,1,0,0
5622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,18.0,0.0,1,68,77000.0,12.0,24.0,666.0,22.551666666666662,270.62,24.0,54.0,0,1,0,0
5623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,118,65404.9915682968,7.0,30.0,516.0,10.772857142857143,75.41,60.0,70.28571428571429,0,0,0,1
5624,1.0,1.0,6.0,6.0,1.0,6.0,-8.0,2.0,0.0,0.0,0.0,0.0,0.0,0,64,95000.0,8.0,6.0,684.0,115.9275,927.42,24.0,85.5,0,1,0,0
5625,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,1.0,0.0,0.0,0.0,0.0,0.0,2,75,36000.0,3.0,270.0,456.0,2.48,7.44,12.0,64.0,0,1,0,0
5626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,19,53000.0,19.0,0.0,600.0,3.156315789473684,59.97,24.0,31.894736842105264,0,1,0,0
5627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,36,56000.0,7.0,0.0,684.0,16.97857142857143,118.85,78.0,98.57142857142856,0,1,0,0
5628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65,84000.0,5.0,234.0,696.0,28.242,141.21,12.0,93.6,1,0,0,0
5629,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,2.0,0.0,0.0,0.0,0.0,0.0,2,20,34000.0,5.0,354.0,666.0,2.312,11.56,90.0,63.6,0,1,0,0
5630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,80,81000.0,7.0,138.0,654.0,20.641428571428573,144.49,84.0,74.57142857142857,1,0,0,0
5631,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,2.0,0.5,0.0,6.0,6.0,0.0,0,37,33000.0,8.0,78.0,702.0,8.44375,67.55,63.0,78.75,1,0,0,0
5632,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,3.0,0.0,0.0,0.0,0.0,0.0,1,36,66000.0,8.0,300.0,636.0,2.58875,20.71,42.0,42.75,0,1,0,0
5633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,34,42000.0,13.0,54.0,696.0,8.553846153846154,111.2,36.0,49.84615384615385,1,0,0,0
5634,2.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,63,62000.0,1.0,678.0,678.0,12.65,12.65,6.0,6.0,1,0,0,0
5635,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,1.0,0.0,0.0,0.0,0.0,0.0,2,58,32000.0,6.0,156.0,678.0,1.5083333333333335,9.05,81.0,88.0,0,1,0,0
5636,2.0,0.0,0.0,0.0,0.0,0.0,-11.5,1.0,0.0,0.0,0.0,0.0,0.0,1,118,65404.9915682968,5.0,132.0,624.0,2.416,12.08,66.0,99.6,0,0,0,1
5637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,118,65404.9915682968,2.0,522.0,714.0,3.905,7.81,99.0,99.0,0,0,0,1
